subject_id,priority1,priority2,priority3,priority4,priority5,no_priority,minx,miny,maxx,maxy
5875,0.0000,0.0001,0.0000,0.0001,0.0000,0.9998,0.0000,0.0000,0.0000,0.0000
7857,0.0000,0.0006,0.0001,0.7152,0.2841,0.0000,0.0000,0.0000,0.0000,0.0000
5878,0.0000,0.0001,0.0000,0.0001,0.0000,0.9998,0.0000,0.0000,0.0000,0.0000
7661,0.0000,0.0005,0.0001,0.0138,0.9849,0.0007,0.0000,0.0000,0.0000,0.0000
7866,0.0008,0.9822,0.0071,0.0082,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000
5890,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,0.0000,0.0000,0.0000,0.0000
6286,0.0056,0.9607,0.0044,0.0214,0.0075,0.0004,0.0000,0.0000,0.0000,0.0000
7659,0.0003,0.0012,0.0003,0.0396,0.9557,0.0030,0.0000,0.0000,0.0000,0.0000
5879,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
5880,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
5882,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
5883,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
5887,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
7873,0.0000,0.0006,0.0002,0.8811,0.1181,0.0000,0.0000,0.0000,0.0000,0.0000
5889,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
8182,0.0000,0.0000,0.0000,0.0000,0.0010,0.9989,0.0000,0.0000,0.0000,0.0000
7725,0.0000,0.0000,0.0000,0.0000,0.0006,0.9993,0.0000,0.0000,0.0000,0.0000
5891,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
8294,0.0000,0.0000,0.0000,0.0000,0.0121,0.9879,0.0000,0.0000,0.0000,0.0000
6296,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6613,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7149,0.0003,0.0012,0.0003,0.0396,0.9557,0.0030,0.0000,0.0000,0.0000,0.0000
6496,0.0001,0.0002,0.0001,0.0003,0.0372,0.9621,0.0000,0.0000,0.0000,0.0000
7261,0.0462,0.9274,0.0066,0.0127,0.0063,0.0009,0.0000,0.0000,0.0000,0.0000
7274,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7707,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
5893,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
5895,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
5900,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
7780,0.0032,0.4095,0.0153,0.0622,0.5093,0.0004,0.0000,0.0000,0.0000,0.0000
6171,0.0017,0.1680,0.0035,0.5870,0.2392,0.0006,0.0000,0.0000,0.0000,0.0000
5903,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
7757,0.0004,0.0025,0.0003,0.0040,0.2567,0.7360,0.0000,0.0000,0.0000,0.0000
