-71.75148010253906,19.70017051696777,0
-71.69220733642578,19.49832916259766,0
-71.73972320556641,19.34555053710938,0
-71.76695251464844,19.33193969726563,0
-71.69638061523438,19.24165916442871,0
-71.62944030761719,19.21970939636231,0
-71.67832946777344,19.09888076782227,0
-71.8538818359375,18.96887969970703,0
-71.77916717529297,18.9577693939209,0
-71.7100067138672,18.79888916015625,0
-71.72638702392578,18.71610069274902,0
-71.88751220703125,18.61137962341309,0
-71.97084045410156,18.62416076660156,0
-71.99152374267578,18.60858917236328,0
-71.94635009765625,18.54245948791504,0
-71.885009765625,18.47720909118652,0
-71.9102783203125,18.44194030761719,0
-71.69471740722656,18.32221984863281,0
-71.76917266845703,18.20220947265625,0
-71.74889373779297,18.09555053710938,0
-71.77147674560547,18.05422973632813,0
-71.91694641113281,18.17971992492676,0
-72.0694580078125,18.23971939086914,0
-72.58778381347656,18.1786003112793,0
-72.75110626220703,18.17527008056641,0
-72.8125,18.13861083984375,0
-73.34584045410156,18.24250030517579,0
-73.44473266601563,18.2572193145752,0
-73.602783203125,18.21388053894043,0
-73.68972778320313,18.23666000366211,0
-73.72084045410156,18.19610977172852,0
-73.8194580078125,18.14860916137695,0
-73.84166717529298,18.11360931396484,0
-73.78916931152345,18.04110908508301,0
-73.80333709716797,18.02416038513184,0
-73.8819580078125,18.02276992797852,0
-74.09806823730469,18.2450008392334,0
-74.23361206054688,18.3063907623291,0
-74.36195373535156,18.2894401550293,0
-74.47695922851563,18.40859985351563,0
-74.42388916015625,18.60777091979981,0
-74.24278259277344,18.66610908508301,0
-74.149169921875,18.6583309173584,0
-73.75862121582031,18.53915977478027,0
-73.6077880859375,18.58526992797852,0
-73.57528686523438,18.57583045959473,0
-73.59612274169922,18.54861068725586,0
-73.70390319824219,18.54916000366211,0
-73.65834045410156,18.49777030944824,0
-73.42333984375,18.51693916320801,0
-72.89472961425781,18.42888069152832,0
-72.77528381347656,18.4336109161377,0
-72.73361206054688,18.42499923706055,0
-72.6319580078125,18.55221939086914,0
-72.4122314453125,18.55722045898438,0
-72.36583709716797,18.52555084228516,0
-72.34529113769531,18.53970909118652,0
-72.32167053222656,18.6694393157959,0
-72.54723358154297,18.78166007995606,0
-72.81833648681641,19.04388046264648,0
-72.78888702392578,19.09222030639649,0
-72.7247314453125,19.0947208404541,0
-72.70889282226563,19.12665939331055,0
-72.79888916015625,19.21499061584473,0
-72.77500915527344,19.28166007995606,0
-72.71417236328125,19.29221916198731,0
-72.77056884765625,19.33361053466797,0
-72.7469482421875,19.37194061279297,0
-72.67833709716797,19.40748977661134,0
-72.69667053222656,19.45222091674805,0
-72.76139831542969,19.4447193145752,0
-72.99278259277344,19.59943962097168,0
-73.40500640869141,19.6330509185791,0
-73.46028137207031,19.67915916442871,0
-73.46389770507813,19.72499084472656,0
-73.40779113769531,19.83054924011231,0
-73.20472717285156,19.8952693939209,0
-73.11446380615234,19.9205493927002,0
-72.85057067871094,19.93276977539063,0
-72.70305633544922,19.92361068725586,0
-72.39140319824219,19.81277084350586,0
-72.31529235839844,19.75222015380859,0
-72.20361328125,19.78359985351563,0
-72.20945739746094,19.74943923950195,0
-71.98918151855469,19.71805000305176,0
-71.8638916015625,19.71416091918945,0
-71.90834045410156,19.67915916442871,0
-71.82363891601563,19.65498924255371,0
-71.84557342529297,19.70360946655273,0
-71.75148010253906,19.70017051696777,0
